ncodpers,added_products
1086902,ind_reca_fin_ult1
1086905,ind_ctop_fin_ult1
1086865,ind_ctop_fin_ult1
1086947,ind_tjcr_fin_ult1
1086950,ind_reca_fin_ult1
1086990,ind_recibo_ult1
1086995,ind_ctop_fin_ult1
1086998,ind_recibo_ult1
1086999,ind_cco_fin_ult1
1087000,ind_ctop_fin_ult1
1087001,ind_recibo_ult1
1087005,ind_ctop_fin_ult1
1087006,ind_ctop_fin_ult1
1087007,ind_ecue_fin_ult1
1087012,ind_recibo_ult1
1087016,ind_ctop_fin_ult1
1087018,ind_ctop_fin_ult1
1087019,ind_ctop_fin_ult1
1087020,ind_ctop_fin_ult1
1087021,ind_ctop_fin_ult1
1086989,ind_ctop_fin_ult1
1086948,ind_ctop_fin_ult1
1086987,ind_ctop_fin_ult1
1086983,ind_ecue_fin_ult1
1086953,ind_ctop_fin_ult1
1086955,ind_recibo_ult1
1086958,ind_ecue_fin_ult1
1086961,ind_ecue_fin_ult1
1086963,ind_ctop_fin_ult1
1086964,ind_ctop_fin_ult1
1086969,ind_cco_fin_ult1
1086970,ind_ctop_fin_ult1
1086971,ind_ctop_fin_ult1
1086974,ind_ctop_fin_ult1
1086975,ind_cco_fin_ult1
1086978,ind_ctop_fin_ult1
1086980,ind_ctop_fin_ult1
1086981,ind_tjcr_fin_ult1
1086982,ind_tjcr_fin_ult1
1086986,ind_ctop_fin_ult1
1086861,ind_ctop_fin_ult1
1086859,ind_ctop_fin_ult1
1086857,ind_ctop_fin_ult1
1086732,ind_ctop_fin_ult1
1086733,ind_ctop_fin_ult1
1086734,ind_ctop_fin_ult1
1086736,ind_ctop_fin_ult1
1086739,ind_ctop_fin_ult1
1086746,ind_ctop_fin_ult1
1086749,ind_ctop_fin_ult1
1086753,ind_ctop_fin_ult1
1086755,ind_ctop_fin_ult1
1086757,ind_ctop_fin_ult1
1086758,ind_ctop_fin_ult1
1086761,ind_ecue_fin_ult1
1086765,ind_recibo_ult1
1086766,ind_ctop_fin_ult1
1086767,ind_ctop_fin_ult1
1086730,ind_ctop_fin_ult1
1086778,ind_ctop_fin_ult1
1086729,ind_ctop_fin_ult1
1086722,ind_ctop_fin_ult1
1086700,ind_ctop_fin_ult1
1086701,ind_ctop_fin_ult1
1086704,ind_ctop_fin_ult1
1086705,ind_cco_fin_ult1
1086707,ind_ctop_fin_ult1
1086708,ind_ctop_fin_ult1
1086709,ind_ctop_fin_ult1
1086710,ind_recibo_ult1
1086711,ind_ctop_fin_ult1
1086712,ind_ctop_fin_ult1
1086714,ind_ctop_fin_ult1
1086715,ind_ctop_fin_ult1
1086718,ind_ctop_fin_ult1
1086719,ind_ctop_fin_ult1
1086720,ind_ctop_fin_ult1
1086726,ind_ctop_fin_ult1
1086781,ind_ctop_fin_ult1
1086784,ind_ctop_fin_ult1
1086785,ind_ctop_fin_ult1
1086826,ind_ctop_fin_ult1
1086827,ind_ctop_fin_ult1
1086828,ind_ctop_fin_ult1
1086829,ind_ctop_fin_ult1
1086831,ind_ctop_fin_ult1
1086833,ind_ctop_fin_ult1
1086835,ind_ctop_fin_ult1
1086836,ind_ctop_fin_ult1
1086838,ind_ctop_fin_ult1
1086840,ind_ctop_fin_ult1
1086844,ind_ctop_fin_ult1
1086845,ind_recibo_ult1
1086848,ind_ctop_fin_ult1
1086852,ind_ctop_fin_ult1
1086855,ind_ctop_fin_ult1
1086824,ind_ctop_fin_ult1
1086823,ind_ctop_fin_ult1
1086821,ind_ctop_fin_ult1
1086819,ind_ctop_fin_ult1
1086788,ind_ctop_fin_ult1
1086789,ind_recibo_ult1
1086790,ind_ctop_fin_ult1
1086792,ind_ctop_fin_ult1
1086794,ind_ctop_fin_ult1
1086795,ind_ctop_fin_ult1
1086806,ind_ctop_fin_ult1
1086697,ind_ctop_fin_ult1
1086808,ind_ctop_fin_ult1
1086811,ind_ctop_fin_ult1
1086812,ind_ctop_fin_ult1
1086814,ind_ctop_fin_ult1
1086815,ind_recibo_ult1
1086816,ind_ctop_fin_ult1
1086817,ind_ctop_fin_ult1
1086818,ind_ctop_fin_ult1
1086810,ind_ctop_fin_ult1
1133412,ind_recibo_ult1
1013023,ind_ctop_fin_ult1
1013019,ind_recibo_ult1
935046,ind_ctop_fin_ult1
935047,ind_ctop_fin_ult1
935048,ind_ctop_fin_ult1
935050,ind_ctop_fin_ult1
935051,ind_ctop_fin_ult1
935052,ind_ctop_fin_ult1
935053,ind_ctop_fin_ult1
935055,ind_ctop_fin_ult1
935056,ind_ctop_fin_ult1
935057,ind_ctop_fin_ult1
935058,ind_ctop_fin_ult1
935059,ind_ctop_fin_ult1
935061,ind_ctop_fin_ult1
935062,ind_ctop_fin_ult1
935063,ind_ctop_fin_ult1
935045,ind_ctop_fin_ult1
935065,ind_ctop_fin_ult1
935043,ind_ctop_fin_ult1
935041,ind_ctop_fin_ult1
935023,ind_ctop_fin_ult1
935024,ind_ctop_fin_ult1
935025,ind_ctop_fin_ult1
935026,ind_ctop_fin_ult1
935027,ind_ctop_fin_ult1
935030,ind_ctop_fin_ult1
935031,ind_ctop_fin_ult1
935032,ind_ctop_fin_ult1
935033,ind_ctop_fin_ult1
935034,ind_ctop_fin_ult1
935035,ind_ctop_fin_ult1
935036,ind_ctop_fin_ult1
935037,ind_ctop_fin_ult1
935038,ind_ctop_fin_ult1
935039,ind_ctop_fin_ult1
935042,ind_ctop_fin_ult1
935021,ind_ctop_fin_ult1
935066,ind_ctop_fin_ult1
935070,ind_ctop_fin_ult1
935091,ind_ctop_fin_ult1
935094,ind_ctop_fin_ult1
935095,ind_ctop_fin_ult1
935096,ind_ctop_fin_ult1
935102,ind_cco_fin_ult1
935103,ind_ecue_fin_ult1
935116,ind_recibo_ult1
935119,ind_recibo_ult1
935123,ind_ctop_fin_ult1
935124,ind_cno_fin_ult1
935125,ind_ctop_fin_ult1
935126,ind_ctop_fin_ult1
935127,ind_ctop_fin_ult1
935128,ind_ctop_fin_ult1
935129,ind_recibo_ult1
935090,ind_ctop_fin_ult1
935067,ind_ctop_fin_ult1
935089,ind_ctop_fin_ult1
935087,ind_ctop_fin_ult1
935071,ind_ctop_fin_ult1
935073,ind_ctop_fin_ult1
935074,ind_ctop_fin_ult1
935075,ind_ctop_fin_ult1
935076,ind_recibo_ult1
935077,ind_ctop_fin_ult1
935078,ind_ctop_fin_ult1
935079,ind_ctop_fin_ult1
935080,ind_ctop_fin_ult1
935081,ind_ctop_fin_ult1
935082,ind_ctop_fin_ult1
935083,ind_ctop_fin_ult1
935084,ind_ctop_fin_ult1
935085,ind_ctop_fin_ult1
935086,ind_ctop_fin_ult1
935088,ind_ctop_fin_ult1
935133,ind_cco_fin_ult1
935020,ind_ctop_fin_ult1
935018,ind_ctop_fin_ult1
934956,ind_ctop_fin_ult1
934957,ind_ctop_fin_ult1
934958,ind_ctop_fin_ult1
934959,ind_ctop_fin_ult1
934960,ind_ctop_fin_ult1
934961,ind_ctop_fin_ult1
934963,ind_ctop_fin_ult1
934964,ind_ctop_fin_ult1
934965,ind_ctop_fin_ult1
934966,ind_ctop_fin_ult1
934967,ind_ctop_fin_ult1
934968,ind_ctop_fin_ult1
934969,ind_ctop_fin_ult1
934970,ind_ctop_fin_ult1
934971,ind_ctop_fin_ult1
934955,ind_ctop_fin_ult1
934972,ind_ctop_fin_ult1
934954,ind_ctop_fin_ult1
934951,ind_ctop_fin_ult1
934933,ind_ctop_fin_ult1
934934,ind_ctop_fin_ult1
934936,ind_ctop_fin_ult1
934938,ind_ctop_fin_ult1
934939,ind_ctop_fin_ult1
934940,ind_ctop_fin_ult1
934941,ind_ctop_fin_ult1
934942,ind_ctop_fin_ult1
934943,ind_ctop_fin_ult1
934944,ind_ctop_fin_ult1
934946,ind_ctop_fin_ult1
934947,ind_ctop_fin_ult1
934948,ind_ctop_fin_ult1
934949,ind_ctop_fin_ult1
934950,ind_ctop_fin_ult1
934952,ind_ctop_fin_ult1
935019,ind_ctop_fin_ult1
934973,ind_ctop_fin_ult1
934977,ind_ctop_fin_ult1
935001,ind_ctop_fin_ult1
935002,ind_ctop_fin_ult1
935004,ind_ctop_fin_ult1
935005,ind_ctop_fin_ult1
935006,ind_ctop_fin_ult1
935007,ind_ctop_fin_ult1
935009,ind_ctop_fin_ult1
935010,ind_ctop_fin_ult1
935011,ind_ctop_fin_ult1
935012,ind_ctop_fin_ult1
935013,ind_ctop_fin_ult1
935014,ind_ctop_fin_ult1
935015,ind_ctop_fin_ult1
935016,ind_ctop_fin_ult1
935017,ind_ctop_fin_ult1
935000,ind_ctop_fin_ult1
934975,ind_ctop_fin_ult1
934998,ind_ctop_fin_ult1
934996,ind_ctop_fin_ult1
934978,ind_ctop_fin_ult1
934979,ind_ctop_fin_ult1
934980,ind_ctop_fin_ult1
934982,ind_ctop_fin_ult1
934983,ind_ctop_fin_ult1
934984,ind_ctop_fin_ult1
934986,ind_ctop_fin_ult1
934987,ind_ctop_fin_ult1
934989,ind_ctop_fin_ult1
934990,ind_ctop_fin_ult1
934991,ind_ctop_fin_ult1
934992,ind_ctop_fin_ult1
934993,ind_ctop_fin_ult1
934994,ind_ctop_fin_ult1
934995,ind_ctop_fin_ult1
934997,ind_ctop_fin_ult1
935286,ind_ctop_fin_ult1
935287,ind_ctop_fin_ult1
935288,ind_ctop_fin_ult1
935455,ind_ctop_fin_ult1
935456,ind_ctop_fin_ult1
935458,ind_ctop_fin_ult1
935459,ind_ctop_fin_ult1
935461,ind_ctop_fin_ult1
935462,ind_ctop_fin_ult1
935463,ind_ctop_fin_ult1
935464,ind_ctop_fin_ult1
935465,ind_ctop_fin_ult1
935466,ind_ctop_fin_ult1
935467,ind_ctop_fin_ult1
935469,ind_ctop_fin_ult1
935471,ind_ctop_fin_ult1
935473,ind_ctop_fin_ult1
935474,ind_ctop_fin_ult1
935454,ind_ctop_fin_ult1
935475,ind_ctop_fin_ult1
935453,ind_ctop_fin_ult1
935451,ind_ctop_fin_ult1
935434,ind_ctop_fin_ult1
935435,ind_cco_fin_ult1
935436,ind_ctop_fin_ult1
935437,ind_ctop_fin_ult1
935438,ind_ctop_fin_ult1
935440,ind_ctop_fin_ult1
935441,ind_ctop_fin_ult1
935442,ind_cco_fin_ult1
935443,ind_ctop_fin_ult1
935444,ind_ctop_fin_ult1
935445,ind_ctop_fin_ult1
935446,ind_recibo_ult1
935447,ind_ctop_fin_ult1
935448,ind_ctop_fin_ult1
935450,ind_tjcr_fin_ult1
935452,ind_recibo_ult1
935432,ind_tjcr_fin_ult1
935477,ind_recibo_ult1
935479,ind_ctop_fin_ult1
935507,ind_ctop_fin_ult1
935508,ind_ctop_fin_ult1
935509,ind_ctop_fin_ult1
935510,ind_ctop_fin_ult1
935511,ind_ctop_fin_ult1
935512,ind_ctop_fin_ult1
935514,ind_ctop_fin_ult1
935515,ind_ctop_fin_ult1
935516,ind_ctop_fin_ult1
935517,ind_ctop_fin_ult1
935518,ind_ctop_fin_ult1
935522,ind_ctop_fin_ult1
935523,ind_recibo_ult1
935524,ind_ctop_fin_ult1
935525,ind_ctop_fin_ult1
935505,ind_ctop_fin_ult1
935478,ind_ctop_fin_ult1
935504,ind_ctop_fin_ult1
935501,ind_ctop_fin_ult1
935482,ind_ctop_fin_ult1
935483,ind_ctop_fin_ult1
935484,ind_ctop_fin_ult1
935488,ind_ctop_fin_ult1
935489,ind_ctop_fin_ult1
935491,ind_ctop_fin_ult1
935492,ind_ctop_fin_ult1
935493,ind_ctop_fin_ult1
935494,ind_ctop_fin_ult1
935495,ind_ctop_fin_ult1
935496,ind_ctop_fin_ult1
935497,ind_ctop_fin_ult1
935498,ind_ctop_fin_ult1
935499,ind_ctop_fin_ult1
935500,ind_ctop_fin_ult1
935502,ind_ctop_fin_ult1
935431,ind_ctop_fin_ult1
935430,ind_ctop_fin_ult1
935429,ind_ctop_fin_ult1
935316,ind_ctop_fin_ult1
935317,ind_ctop_fin_ult1
935318,ind_ctop_fin_ult1
935320,ind_ctop_fin_ult1
935323,ind_ctop_fin_ult1
935324,ind_ctop_fin_ult1
935325,ind_ctop_fin_ult1
935326,ind_ctop_fin_ult1
935327,ind_ctop_fin_ult1
935328,ind_ctop_fin_ult1
935330,ind_ctop_fin_ult1
935332,ind_ecue_fin_ult1
935334,ind_ctop_fin_ult1
935336,ind_ctop_fin_ult1
935337,ind_dela_fin_ult1
935315,ind_ctop_fin_ult1
935339,ind_ctop_fin_ult1
935314,ind_ctop_fin_ult1
935310,ind_ctop_fin_ult1
935290,ind_ctop_fin_ult1
935291,ind_ctop_fin_ult1
935292,ind_ctop_fin_ult1
935293,ind_ctop_fin_ult1
935296,ind_ctop_fin_ult1
935297,ind_ctop_fin_ult1
935298,ind_ctop_fin_ult1
935299,ind_ctop_fin_ult1
935300,ind_ctop_fin_ult1
935301,ind_ctop_fin_ult1
935302,ind_ctop_fin_ult1
935303,ind_ctop_fin_ult1
935304,ind_ctop_fin_ult1
935305,ind_ctop_fin_ult1
935308,ind_ctop_fin_ult1
935312,ind_ctop_fin_ult1
935340,ind_ctop_fin_ult1
935341,ind_ctop_fin_ult1
935342,ind_ctop_fin_ult1
935408,ind_ctop_fin_ult1
935409,ind_ctop_fin_ult1
935411,ind_ctop_fin_ult1
935414,ind_ctop_fin_ult1
935416,ind_ctop_fin_ult1
935417,ind_ctop_fin_ult1
935418,ind_ctop_fin_ult1
935419,ind_ctop_fin_ult1
935422,ind_ctop_fin_ult1
935423,ind_cco_fin_ult1
935424,ind_ctop_fin_ult1
935425,ind_ctop_fin_ult1
935426,ind_ctop_fin_ult1
935427,ind_ctop_fin_ult1
935428,ind_ctop_fin_ult1
935407,ind_ctop_fin_ult1
935405,ind_ctop_fin_ult1
935403,ind_ctop_fin_ult1
935402,ind_ctop_fin_ult1
935344,ind_ctop_fin_ult1
935345,ind_cco_fin_ult1
935347,ind_ctop_fin_ult1
935349,ind_ctop_fin_ult1
935350,ind_ctop_fin_ult1
935351,ind_ctop_fin_ult1
935355,ind_ctop_fin_ult1
934928,ind_ctop_fin_ult1
935357,ind_ctop_fin_ult1
935361,ind_cco_fin_ult1
935368,ind_ctop_fin_ult1
935370,ind_tjcr_fin_ult1
935375,ind_recibo_ult1
935379,ind_recibo_ult1
935381,ind_recibo_ult1
935395,ind_ctop_fin_ult1
935360,ind_recibo_ult1
935526,ind_ctop_fin_ult1
934926,ind_ctop_fin_ult1
934924,ind_ctop_fin_ult1
934652,ind_ctop_fin_ult1
934653,ind_ctop_fin_ult1
934654,ind_ctop_fin_ult1
934656,ind_ctop_fin_ult1
934657,ind_ctop_fin_ult1
934658,ind_ctop_fin_ult1
934659,ind_ctop_fin_ult1
934660,ind_ctop_fin_ult1
934661,ind_ctop_fin_ult1
934662,ind_ctop_fin_ult1
934663,ind_ctop_fin_ult1
934664,ind_ctop_fin_ult1
934665,ind_ctop_fin_ult1
934667,ind_ctop_fin_ult1
934668,ind_ctop_fin_ult1
934651,ind_ctop_fin_ult1
934669,ind_ctop_fin_ult1
934650,ind_ctop_fin_ult1
934647,ind_ctop_fin_ult1
934630,ind_ctop_fin_ult1
934631,ind_ctop_fin_ult1
934632,ind_ctop_fin_ult1
934634,ind_ctop_fin_ult1
934635,ind_ctop_fin_ult1
934636,ind_cco_fin_ult1
934638,ind_ctop_fin_ult1
934639,ind_ctop_fin_ult1
934640,ind_ctop_fin_ult1
934641,ind_ctop_fin_ult1
934642,ind_ctop_fin_ult1
934643,ind_ctop_fin_ult1
934644,ind_ctop_fin_ult1
934645,ind_ctop_fin_ult1
934646,ind_ctop_fin_ult1
934648,ind_ctop_fin_ult1
934629,ind_ctop_fin_ult1
934670,ind_ctop_fin_ult1
934672,ind_cco_fin_ult1
934698,ind_ctop_fin_ult1
934699,ind_ctop_fin_ult1
934700,ind_ctop_fin_ult1
934703,ind_ctop_fin_ult1
934704,ind_ctop_fin_ult1
934705,ind_ctop_fin_ult1
934708,ind_ctop_fin_ult1
934710,ind_ctop_fin_ult1
934711,ind_ctop_fin_ult1
934712,ind_ctop_fin_ult1
934714,ind_ctop_fin_ult1
934717,ind_ctop_fin_ult1
934719,ind_ctop_fin_ult1
934720,ind_ctop_fin_ult1
934721,ind_ctop_fin_ult1
934697,ind_ctop_fin_ult1
934671,ind_ctop_fin_ult1
934696,ind_ctop_fin_ult1
934694,ind_ctop_fin_ult1
934674,ind_ctop_fin_ult1
934675,ind_ctop_fin_ult1
934676,ind_ctop_fin_ult1
934677,ind_ctop_fin_ult1
934678,ind_ctop_fin_ult1
934679,ind_ctop_fin_ult1
934680,ind_ctop_fin_ult1
934681,ind_ctop_fin_ult1
934683,ind_ctop_fin_ult1
934684,ind_ctop_fin_ult1
934685,ind_ctop_fin_ult1
934688,ind_ctop_fin_ult1
934690,ind_ctop_fin_ult1
934691,ind_ctop_fin_ult1
934692,ind_ctop_fin_ult1
934695,ind_ctop_fin_ult1
934722,ind_ctop_fin_ult1
934628,ind_ctop_fin_ult1
934626,ind_ctop_fin_ult1
934554,ind_ctop_fin_ult1
934555,ind_ctop_fin_ult1
934556,ind_ctop_fin_ult1
934557,ind_ctop_fin_ult1
934558,ind_ctop_fin_ult1
934559,ind_ctop_fin_ult1
934561,ind_ctop_fin_ult1
934563,ind_ctop_fin_ult1
934564,ind_ctop_fin_ult1
934566,ind_ctop_fin_ult1
934567,ind_ctop_fin_ult1
934568,ind_ctop_fin_ult1
934569,ind_ctop_fin_ult1
934570,ind_recibo_ult1
934572,ind_ctop_fin_ult1
934553,ind_ctop_fin_ult1
934573,ind_ctop_fin_ult1
934551,ind_ctop_fin_ult1
934548,ind_ctop_fin_ult1
934525,ind_ctop_fin_ult1
934528,ind_ctop_fin_ult1
934529,ind_ctop_fin_ult1
934531,ind_ctop_fin_ult1
934532,ind_ctop_fin_ult1
934533,ind_ctop_fin_ult1
934534,ind_recibo_ult1
934536,ind_ctop_fin_ult1
934538,ind_ctop_fin_ult1
934539,ind_ctop_fin_ult1
934540,ind_ctop_fin_ult1
934542,ind_ctop_fin_ult1
934543,ind_ctop_fin_ult1
934546,ind_ctop_fin_ult1
934547,ind_ctop_fin_ult1
934550,ind_ctop_fin_ult1
934627,ind_ctop_fin_ult1
934575,ind_ctop_fin_ult1
934579,ind_ctop_fin_ult1
934604,ind_ctop_fin_ult1
934606,ind_ctop_fin_ult1
934607,ind_ctop_fin_ult1
934610,ind_ctop_fin_ult1
934611,ind_ctop_fin_ult1
934613,ind_ctop_fin_ult1
934614,ind_ctop_fin_ult1
934615,ind_ctop_fin_ult1
934618,ind_ctop_fin_ult1
934619,ind_ctop_fin_ult1
934620,ind_ctop_fin_ult1
934621,ind_ctop_fin_ult1
934622,ind_ctop_fin_ult1
934623,ind_ctop_fin_ult1
934625,ind_ctop_fin_ult1
934603,ind_ctop_fin_ult1
934576,ind_ctop_fin_ult1
934602,ind_ctop_fin_ult1
934599,ind_ctop_fin_ult1
934580,ind_ctop_fin_ult1
934581,ind_ctop_fin_ult1
934583,ind_ctop_fin_ult1
934584,ind_ctop_fin_ult1
934585,ind_ctop_fin_ult1
934586,ind_ctop_fin_ult1
934587,ind_ctop_fin_ult1
934588,ind_ctop_fin_ult1
934589,ind_ctop_fin_ult1
934590,ind_ctop_fin_ult1
934591,ind_ctop_fin_ult1
934592,ind_ctop_fin_ult1
934593,ind_ctop_fin_ult1
934597,ind_ctop_fin_ult1
934598,ind_ctop_fin_ult1
934600,ind_ctop_fin_ult1
934723,ind_ctop_fin_ult1
934726,ind_ctop_fin_ult1
934727,ind_ctop_fin_ult1
934849,ind_ctop_fin_ult1
934850,ind_ctop_fin_ult1
934853,ind_ctop_fin_ult1
934854,ind_ctop_fin_ult1
934855,ind_ctop_fin_ult1
934856,ind_ctop_fin_ult1
934857,ind_ctop_fin_ult1
934858,ind_ctop_fin_ult1
934859,ind_ctop_fin_ult1
934860,ind_ctop_fin_ult1
934861,ind_ctop_fin_ult1
934862,ind_ctop_fin_ult1
934863,ind_ctop_fin_ult1
934865,ind_ctop_fin_ult1
934866,ind_ctop_fin_ult1
934848,ind_ctop_fin_ult1
934867,ind_ctop_fin_ult1
934847,ind_ctop_fin_ult1
934844,ind_ctop_fin_ult1
934827,ind_dela_fin_ult1
934828,ind_ctop_fin_ult1
934829,ind_ctop_fin_ult1
934830,ind_ctop_fin_ult1
934831,ind_ctop_fin_ult1
934832,ind_ctop_fin_ult1
934834,ind_ctop_fin_ult1
934835,ind_ctop_fin_ult1
934836,ind_ctop_fin_ult1
934837,ind_ctop_fin_ult1
934838,ind_ctop_fin_ult1
934839,ind_ctop_fin_ult1
934841,ind_ctop_fin_ult1
934842,ind_ctop_fin_ult1
934843,ind_ctop_fin_ult1
934846,ind_ctop_fin_ult1
934826,ind_ctop_fin_ult1
934868,ind_ctop_fin_ult1
934871,ind_ctop_fin_ult1
934898,ind_ctop_fin_ult1
934900,ind_ctop_fin_ult1
934901,ind_ctop_fin_ult1
934902,ind_ctop_fin_ult1
934903,ind_ctop_fin_ult1
934904,ind_ctop_fin_ult1
934906,ind_ctop_fin_ult1
934910,ind_ctop_fin_ult1
934912,ind_ctop_fin_ult1
934913,ind_ctop_fin_ult1
934916,ind_tjcr_fin_ult1
934917,ind_ctop_fin_ult1
934920,ind_ecue_fin_ult1
934921,ind_ctop_fin_ult1
934922,ind_ctop_fin_ult1
934897,ind_ctop_fin_ult1
934869,ind_ctop_fin_ult1
934896,ind_ctop_fin_ult1
934894,ind_ctop_fin_ult1
934872,ind_ctop_fin_ult1
934873,ind_ctop_fin_ult1
934874,ind_ctop_fin_ult1
934875,ind_ctop_fin_ult1
934877,ind_ctop_fin_ult1
934881,ind_ctop_fin_ult1
934883,ind_ctop_fin_ult1
934884,ind_ctop_fin_ult1
934886,ind_ctop_fin_ult1
934887,ind_ctop_fin_ult1
934888,ind_ctop_fin_ult1
934890,ind_ctop_fin_ult1
934891,ind_ctop_fin_ult1
934892,ind_ctop_fin_ult1
934893,ind_ctop_fin_ult1
934895,ind_ctop_fin_ult1
934825,ind_ctop_fin_ult1
934824,ind_ctop_fin_ult1
934822,ind_ctop_fin_ult1
934749,ind_ctop_fin_ult1
934750,ind_ctop_fin_ult1
934752,ind_ctop_fin_ult1
934753,ind_ctop_fin_ult1
934754,ind_ctop_fin_ult1
934755,ind_ctop_fin_ult1
934756,ind_ctop_fin_ult1
934757,ind_ctop_fin_ult1
934758,ind_ctop_fin_ult1
934759,ind_recibo_ult1
934760,ind_ctop_fin_ult1
934761,ind_ctop_fin_ult1
934763,ind_ctop_fin_ult1
934764,ind_recibo_ult1
934766,ind_ctop_fin_ult1
934748,ind_ctop_fin_ult1
934768,ind_cco_fin_ult1
934747,ind_ctop_fin_ult1
934745,ind_ctop_fin_ult1
934728,ind_ctop_fin_ult1
934729,ind_ctop_fin_ult1
934730,ind_ctop_fin_ult1
934731,ind_ctop_fin_ult1
934733,ind_ctop_fin_ult1
934734,ind_ctop_fin_ult1
934735,ind_ctop_fin_ult1
934736,ind_ctop_fin_ult1
934737,ind_ctop_fin_ult1
934738,ind_ctop_fin_ult1
934739,ind_ctop_fin_ult1
934740,ind_ctop_fin_ult1
934742,ind_ctop_fin_ult1
934743,ind_ctop_fin_ult1
934744,ind_ctop_fin_ult1
934746,ind_ctop_fin_ult1
934769,ind_ctop_fin_ult1
934770,ind_ctop_fin_ult1
934773,ind_ctop_fin_ult1
934801,ind_ctop_fin_ult1
934802,ind_ctop_fin_ult1
934803,ind_ctop_fin_ult1
934804,ind_ctop_fin_ult1
934807,ind_ctop_fin_ult1
934809,ind_ctop_fin_ult1
934810,ind_ctop_fin_ult1
934811,ind_ctop_fin_ult1
934812,ind_ctop_fin_ult1
934813,ind_tjcr_fin_ult1
934815,ind_ctop_fin_ult1
934817,ind_ctop_fin_ult1
934818,ind_ctop_fin_ult1
934819,ind_ctop_fin_ult1
934821,ind_ctop_fin_ult1
934800,ind_ctop_fin_ult1
934799,ind_ctop_fin_ult1
934798,ind_ctop_fin_ult1
934797,ind_ctop_fin_ult1
934774,ind_ctop_fin_ult1
934776,ind_ctop_fin_ult1
934777,ind_ctop_fin_ult1
934778,ind_ctop_fin_ult1
934779,ind_ctop_fin_ult1
934780,ind_ctop_fin_ult1
934781,ind_ctop_fin_ult1
934925,ind_ctop_fin_ult1
934783,ind_ctop_fin_ult1
934786,ind_ctop_fin_ult1
934787,ind_ctop_fin_ult1
934788,ind_ctop_fin_ult1
934790,ind_ctop_fin_ult1
934792,ind_ctop_fin_ult1
934793,ind_ctop_fin_ult1
934795,ind_ctop_fin_ult1
934785,ind_ctop_fin_ult1
935527,ind_ctop_fin_ult1
935528,ind_ctop_fin_ult1
935530,ind_ctop_fin_ult1
936278,ind_ctop_fin_ult1
936283,ind_tjcr_fin_ult1
936285,ind_ctop_fin_ult1
936288,ind_ctop_fin_ult1
936289,ind_recibo_ult1
936291,ind_ctop_fin_ult1
936301,ind_ctop_fin_ult1
936303,ind_ctop_fin_ult1
936307,ind_cco_fin_ult1
936308,ind_recibo_ult1
936309,ind_ctop_fin_ult1
936313,ind_ctop_fin_ult1
936315,ind_ctop_fin_ult1
936316,ind_ctop_fin_ult1
936319,ind_ecue_fin_ult1
936276,ind_cco_fin_ult1
936321,ind_ctop_fin_ult1
936275,ind_cco_fin_ult1
936267,ind_ctop_fin_ult1
936238,ind_ctop_fin_ult1
936239,ind_ctop_fin_ult1
936240,ind_ctop_fin_ult1
936241,ind_ctop_fin_ult1
936242,ind_ctop_fin_ult1
936248,ind_ecue_fin_ult1
936249,ind_tjcr_fin_ult1
936251,ind_ctop_fin_ult1
936252,ind_ctop_fin_ult1
936253,ind_ecue_fin_ult1
936254,ind_reca_fin_ult1
936255,ind_ctop_fin_ult1
936259,ind_ctop_fin_ult1
936264,ind_ctop_fin_ult1
936265,ind_tjcr_fin_ult1
936274,ind_cco_fin_ult1
936237,ind_ctop_fin_ult1
936323,ind_ctop_fin_ult1
936331,ind_ctop_fin_ult1
936361,ind_ctop_fin_ult1
936362,ind_ctop_fin_ult1
936363,ind_ctop_fin_ult1
936365,ind_ctop_fin_ult1
936366,ind_ctop_fin_ult1
936367,ind_ctop_fin_ult1
936368,ind_ctop_fin_ult1
936369,ind_ctop_fin_ult1
936371,ind_ctop_fin_ult1
936372,ind_ctop_fin_ult1
936373,ind_ctop_fin_ult1
936374,ind_ctop_fin_ult1
936378,ind_ctop_fin_ult1
936380,ind_ctop_fin_ult1
936381,ind_ctop_fin_ult1
936358,ind_ctop_fin_ult1
936325,ind_ctop_fin_ult1
936357,ind_ctop_fin_ult1
936355,ind_ecue_fin_ult1
936334,ind_ctop_fin_ult1
936335,ind_ctop_fin_ult1
936337,ind_ctop_fin_ult1
936338,ind_ctop_fin_ult1
936340,ind_ctop_fin_ult1
936341,ind_cco_fin_ult1
936342,ind_ctop_fin_ult1
936343,ind_ctop_fin_ult1
936344,ind_ctop_fin_ult1
936345,ind_ctop_fin_ult1
936346,ind_ctop_fin_ult1
936347,ind_ctop_fin_ult1
936349,ind_ctop_fin_ult1
936350,ind_ctop_fin_ult1
936351,ind_ctop_fin_ult1
936356,ind_ctop_fin_ult1
936382,ind_ctop_fin_ult1
936236,ind_ctop_fin_ult1
936234,ind_ctop_fin_ult1
936135,ind_ctop_fin_ult1
936136,ind_ctop_fin_ult1
936142,ind_recibo_ult1
936144,ind_ecue_fin_ult1
936147,ind_cco_fin_ult1
936148,ind_recibo_ult1
936150,ind_ctop_fin_ult1
936152,ind_ctop_fin_ult1
936154,ind_recibo_ult1
936156,ind_cco_fin_ult1
936158,ind_recibo_ult1
936159,ind_ctop_fin_ult1
936163,ind_ctop_fin_ult1
936164,ind_ctop_fin_ult1
936165,ind_cco_fin_ult1
936132,ind_recibo_ult1
936169,ind_reca_fin_ult1
